SampleID,ASV,Count
1939G,ASV_79,4
1939G,ASV_791,9
1939G,ASV_8,12
1939G,ASV_8151,22
1939G,ASV_8299,21
1939G,ASV_838,16
1939G,ASV_8660,71
1939G,ASV_9768,9
1939G,ASV_9877,15
1939H,ASV_10357,14
1939H,ASV_10506,7
1939H,ASV_1096,47
1939H,ASV_11,2030
1939H,ASV_11200,14
1939H,ASV_115,3
1939H,ASV_12608,23
1939H,ASV_16415,3
1939H,ASV_16508,9
1939H,ASV_1717,22
1939H,ASV_1729,27
1939H,ASV_1757,8
1939H,ASV_1767,21
1939H,ASV_18,19
1939H,ASV_1813,11
1939H,ASV_18210,2761
1939H,ASV_2,24817
1939H,ASV_2002,9
1939H,ASV_2045,6
1939H,ASV_2204,13
1939H,ASV_2234,5
1939H,ASV_239,6
1939H,ASV_2508,1
1939H,ASV_29,4
1939H,ASV_3,6
1939H,ASV_309,3
1939H,ASV_32,17
1939H,ASV_333,3
1939H,ASV_35449,14
1939H,ASV_357,3
1939H,ASV_38,6
1939H,ASV_400,7
1939H,ASV_4166,14
1939H,ASV_4193,18
1939H,ASV_4287,8
1939H,ASV_437,41
1939H,ASV_4413,10
1939H,ASV_472,260
1939H,ASV_4782,35
1939H,ASV_51,34
1939H,ASV_56991,252
1939H,ASV_6441,23
1939H,ASV_6443,6
1939H,ASV_6543,21
1939H,ASV_6675,20
1939H,ASV_6698,13
1939H,ASV_6755,7
1939H,ASV_6929,10
1939H,ASV_7592,32
1939H,ASV_772,33
1939H,ASV_791,8
1939H,ASV_8,187
1939H,ASV_8660,47
1939H,ASV_9768,5
1939H,ASV_9877,14
1939I,ASV_10357,10
1939I,ASV_10489,37
1939I,ASV_10506,13
1939I,ASV_1086,8
1939I,ASV_1096,57
1939I,ASV_11,1037
1939I,ASV_11200,15
1939I,ASV_16233,12
1939I,ASV_16415,4
1939I,ASV_16431,3
1939I,ASV_1676,10
1939I,ASV_1717,40
1939I,ASV_1729,31
1939I,ASV_1757,8
1939I,ASV_1767,29
1939I,ASV_18,12
1939I,ASV_1813,9
1939I,ASV_18210,6729
1939I,ASV_1888,10
1939I,ASV_1943,7
1939I,ASV_1990,15
1939I,ASV_2,41357
1939I,ASV_2002,8
1939I,ASV_201,4
1939I,ASV_2045,13
1939I,ASV_2204,20
1939I,ASV_2234,13
1939I,ASV_2666,2
1939I,ASV_29,7
1939I,ASV_32,7
1939I,ASV_33109,18
1939I,ASV_37308,4
1939I,ASV_38,5
1939I,ASV_400,19
1939I,ASV_4193,13
1939I,ASV_4287,11
1939I,ASV_437,65
1939I,ASV_4413,11
1939I,ASV_46978,533
1939I,ASV_472,444
1939I,ASV_4782,49
1939I,ASV_51,12
1939I,ASV_6015,10
1939I,ASV_62637,570
1939I,ASV_62638,617
1939I,ASV_6543,22
1939I,ASV_6698,19
1939I,ASV_6717,7
1939I,ASV_6720,11
1939I,ASV_6915,20
1939I,ASV_6929,16
1939I,ASV_6974,10
1939I,ASV_7502,18
1939I,ASV_7592,31
1939I,ASV_772,33
1939I,ASV_79,4
1939I,ASV_8,36
1939I,ASV_8010,2
1939I,ASV_81,7
1939I,ASV_8299,12
1939I,ASV_838,14
1939I,ASV_8660,49
1939I,ASV_9877,12
1939J,ASV_10,7
1939J,ASV_10506,10
1939J,ASV_1096,44
1939J,ASV_11,947
1939J,ASV_11200,11
1939J,ASV_12608,24
1939J,ASV_134,4
1939J,ASV_16233,11
1939J,ASV_16415,4
1939J,ASV_16508,4
1939J,ASV_1717,20
1939J,ASV_1757,9
1939J,ASV_1767,24
1939J,ASV_18,17
1939J,ASV_1813,5
1939J,ASV_18210,4391
1939J,ASV_1888,7
1939J,ASV_19,7
1939J,ASV_2,28654
1939J,ASV_2002,6
1939J,ASV_201,7
1939J,ASV_2045,5
1939J,ASV_2204,12
1939J,ASV_2508,2
1939J,ASV_255,8
1939J,ASV_29,8
1939J,ASV_3,3
1939J,ASV_309,5
1939J,ASV_357,3
1939J,ASV_369,4
1939J,ASV_38,9
1939J,ASV_400,12
1939J,ASV_4166,7
1939J,ASV_4193,16
1939J,ASV_437,52
1939J,ASV_4413,7
1939J,ASV_472,623
1939J,ASV_4782,33
1939J,ASV_5212,10
1939J,ASV_57001,290
1939J,ASV_6,5
1939J,ASV_6015,10
1939J,ASV_6698,15
1939J,ASV_6929,16
1939J,ASV_70,3
1939J,ASV_7502,25
1939J,ASV_7592,25
1939J,ASV_772,18
1939J,ASV_7760,8
1939J,ASV_8,12
1939J,ASV_8299,20
1939J,ASV_8660,45
1939J,ASV_9387,3
1939J,ASV_9768,9
1939J,ASV_9877,10
1939K,ASV_10291,6
1939K,ASV_1096,37
1939K,ASV_11,546
1939K,ASV_1321,2
1939K,ASV_16415,5
1939K,ASV_1676,6
1939K,ASV_1717,19
1939K,ASV_1729,21
1939K,ASV_1757,10
1939K,ASV_1767,27
1939K,ASV_1786,8
1939K,ASV_18,16
1939K,ASV_1813,8
1939K,ASV_18210,5267
1939K,ASV_19,3
1939K,ASV_1990,19
1939K,ASV_2,30870
1939K,ASV_201,5
1939K,ASV_2045,14
1939K,ASV_2204,16
1939K,ASV_2508,2
1939K,ASV_255,9
1939K,ASV_29,5
1939K,ASV_309,2
1939K,ASV_32,4
1939K,ASV_357,3
1939K,ASV_38,6
1939K,ASV_400,13
1939K,ASV_4193,11
1939K,ASV_437,58
1939K,ASV_4413,7
1939K,ASV_472,131
1939K,ASV_4782,19
1939K,ASV_5212,7
1939K,ASV_56915,380
1939K,ASV_57077,431
1939K,ASV_6543,22
1939K,ASV_6554,5
1939K,ASV_6755,9
1939K,ASV_6915,18
1939K,ASV_6929,7
1939K,ASV_772,37
1939K,ASV_791,12
1939K,ASV_8,18
1939K,ASV_8151,19
1939K,ASV_8299,23
1939K,ASV_8601,2
1939K,ASV_8660,42
1939L,ASV_10357,15
1939L,ASV_107,10
1939L,ASV_1096,61
1939L,ASV_11,1383
1939L,ASV_11200,16
1939L,ASV_115,5
1939L,ASV_12608,24
1939L,ASV_135,5
1939L,ASV_1392,2
1939L,ASV_16233,13
1939L,ASV_16415,7
1939L,ASV_1676,9
1939L,ASV_171,2
1939L,ASV_1717,37
1939L,ASV_1729,25
1939L,ASV_1757,11
1939L,ASV_1767,28
1939L,ASV_18,17
1939L,ASV_1813,8
1939L,ASV_18210,6389
1939L,ASV_18290,23
1939L,ASV_2,39019
1939L,ASV_201,12
1939L,ASV_2045,4
1939L,ASV_2204,23
1939L,ASV_2234,4
1939L,ASV_29,7
1939L,ASV_32,8
1939L,ASV_33109,4
1939L,ASV_35449,12
1939L,ASV_36,5
1939L,ASV_37639,541
1939L,ASV_400,9
1939L,ASV_4166,25
1939L,ASV_4193,17
1939L,ASV_4287,8
1939L,ASV_437,67
1939L,ASV_4413,6
1939L,ASV_472,371
1939L,ASV_4782,40
1939L,ASV_5212,14
1939L,ASV_56919,522
1939L,ASV_6,4
1939L,ASV_6015,15
1939L,ASV_63,2
1939L,ASV_6543,26
1939L,ASV_6755,7
1939L,ASV_6929,21
1939L,ASV_6967,14
1939L,ASV_8,27
1939L,ASV_8299,14
1939L,ASV_8660,30
1939L,ASV_9387,4
1939L,ASV_9768,5
1939L,ASV_9877,10
1939M,ASV_10357,14
1939M,ASV_10489,38
1939M,ASV_107,11
1939M,ASV_1096,63
1939M,ASV_11,1361
1939M,ASV_11200,17
1939M,ASV_12608,23
1939M,ASV_16508,5
1939M,ASV_1717,44
1939M,ASV_1729,29
1939M,ASV_1757,9
1939M,ASV_1767,28
1939M,ASV_17923,11
1939M,ASV_18,16
1939M,ASV_1813,10
1939M,ASV_18210,2502
1939M,ASV_1888,10
1939M,ASV_1943,13
1939M,ASV_2,20584
1939M,ASV_201,8
1939M,ASV_2204,13
1939M,ASV_2234,7
1939M,ASV_255,6
1939M,ASV_309,5
1939M,ASV_35,5
1939M,ASV_357,5
1939M,ASV_37308,7
1939M,ASV_37639,272
1939M,ASV_4166,18
1939M,ASV_4193,33
1939M,ASV_437,76
1939M,ASV_44,7
1939M,ASV_4583,8
1939M,ASV_472,184
1939M,ASV_4782,55
1939M,ASV_5212,14
1939M,ASV_6015,11
1939M,ASV_6658,17
1939M,ASV_6675,18
1939M,ASV_6755,4
1939M,ASV_6929,16
1939M,ASV_7502,24
1939M,ASV_7592,26
1939M,ASV_772,42
1939M,ASV_8,16
1939M,ASV_825,5
1939M,ASV_8299,25
1939M,ASV_838,18
1939M,ASV_8660,53
1939M,ASV_9387,7
1939M,ASV_9877,15
193A,ASV_10,20
193A,ASV_1015,4
193A,ASV_1028,141
193A,ASV_109,4
193A,ASV_113,168
193A,ASV_115,4
193A,ASV_119,63
193A,ASV_125,8
193A,ASV_129,57
193A,ASV_1322,42
193A,ASV_135,423
193A,ASV_140,150
193A,ASV_147,222
193A,ASV_148,70
193A,ASV_14880,58
193A,ASV_14947,3
193A,ASV_15,82
193A,ASV_163,30
193A,ASV_1650,300
193A,ASV_1718,57
193A,ASV_1822,30
193A,ASV_185,52
193A,ASV_19,842
193A,ASV_1929,9
193A,ASV_20,1003
193A,ASV_2026,9
193A,ASV_2039,35
193A,ASV_21,8
193A,ASV_212,41
193A,ASV_2132,24
193A,ASV_22,77
193A,ASV_223,15
193A,ASV_2238,6
193A,ASV_2401,316
193A,ASV_2522,135
193A,ASV_259,45
193A,ASV_273,147
193A,ASV_284,46
193A,ASV_29,109
193A,ASV_292,905
193A,ASV_305,55
193A,ASV_309,790
193A,ASV_312,23
193A,ASV_34,77
193A,ASV_35,330
193A,ASV_3561,238
193A,ASV_357,270
193A,ASV_3650,8
193A,ASV_371,345
193A,ASV_3765,74
193A,ASV_4,20
193A,ASV_41,25
193A,ASV_4104,36
193A,ASV_44,132
193A,ASV_442,1194
193A,ASV_480,5
193A,ASV_50,14
193A,ASV_53,11
193A,ASV_54,36
193A,ASV_55,1520
193A,ASV_58,463
193A,ASV_596,13
193A,ASV_597,27
193A,ASV_6,266
193A,ASV_60,104
193A,ASV_6008,247
193A,ASV_62,158
193A,ASV_643,117
193A,ASV_6756,9
193A,ASV_682,38
193A,ASV_745,125
193A,ASV_787,10
193A,ASV_79,1381
193A,ASV_8,12
193A,ASV_8075,143
193A,ASV_8103,12
193A,ASV_8167,20
193A,ASV_8210,290
193A,ASV_85,714
193A,ASV_91,100
193A,ASV_9136,67
193A,ASV_94,1345
193A,ASV_96,66
193A,ASV_962,174
193B,ASV_10,70
193B,ASV_1015,14
193B,ASV_1028,106
193B,ASV_109,568
193B,ASV_113,803
193B,ASV_115,52
193B,ASV_1185,88
193B,ASV_119,18
193B,ASV_120,8
193B,ASV_125,451
193B,ASV_129,107
193B,ASV_131,39
193B,ASV_1322,12
193B,ASV_135,54
193B,ASV_140,509
193B,ASV_143,112
193B,ASV_1452,18
193B,ASV_147,226
193B,ASV_148,706
193B,ASV_14873,96
193B,ASV_14874,75
193B,ASV_14888,40
193B,ASV_14907,15
193B,ASV_15,802
193B,ASV_1628,19
193B,ASV_163,69
193B,ASV_1650,59
193B,ASV_1718,237
193B,ASV_1754,7
193B,ASV_177,43
193B,ASV_18,48
193B,ASV_1822,451
193B,ASV_185,139
193B,ASV_186,6
193B,ASV_1884,226
193B,ASV_19,1282
193B,ASV_1929,80
193B,ASV_2,26
193B,ASV_20,173
193B,ASV_2010,8
193B,ASV_2021,142
193B,ASV_2026,14
193B,ASV_2039,19
193B,ASV_206,47
193B,ASV_21,135
193B,ASV_212,50
193B,ASV_2132,157
193B,ASV_22,1064
193B,ASV_223,413
193B,ASV_2238,24
193B,ASV_226,43
193B,ASV_2401,393
193B,ASV_2522,30
193B,ASV_2559,15
193B,ASV_259,254
193B,ASV_2639,45
193B,ASV_264,31
193B,ASV_266,28
193B,ASV_273,94
193B,ASV_2822,11
193B,ASV_284,63
193B,ASV_287,55
193B,ASV_2874,4
193B,ASV_29,57
193B,ASV_292,1036
193B,ASV_295,404
193B,ASV_305,21
193B,ASV_309,135
193B,ASV_312,89
193B,ASV_314,18
193B,ASV_32,39
193B,ASV_324,72
193B,ASV_34,29
193B,ASV_35,537
193B,ASV_3501,4
193B,ASV_3561,47
193B,ASV_357,49
193B,ASV_371,1227
193B,ASV_3765,43
193B,ASV_38,379
193B,ASV_3804,53
193B,ASV_4104,107
193B,ASV_418,33
193B,ASV_4220,8
193B,ASV_43,132
193B,ASV_442,871
193B,ASV_448,13
193B,ASV_453,24
193B,ASV_454,11
193B,ASV_4544,1
193B,ASV_480,19
193B,ASV_50,71
193B,ASV_53,216
193B,ASV_54,96
193B,ASV_55,2119
193B,ASV_564,28
193B,ASV_58,3636
193B,ASV_596,90
193B,ASV_6,270
193B,ASV_60,217
193B,ASV_62,45
193B,ASV_637,14
193B,ASV_643,214
193B,ASV_6756,11
193B,ASV_682,27
193B,ASV_7125,14
193B,ASV_714,31
193B,ASV_745,60
193B,ASV_787,77
193B,ASV_79,395
193B,ASV_8,82
193B,ASV_80,17
193B,ASV_8075,28
193B,ASV_809,29
193B,ASV_8103,42
193B,ASV_8167,20
193B,ASV_8210,259
193B,ASV_85,636
193B,ASV_897,13
193B,ASV_90,59
193B,ASV_91,189
193B,ASV_9136,13
193B,ASV_92,96
193B,ASV_94,576
193B,ASV_9423,274
193B,ASV_96,991
193B,ASV_962,261
193B,ASV_97,875
193C,ASV_10,35
193C,ASV_104,13
193C,ASV_10497,28
193C,ASV_14857,29
193C,ASV_15,5
193C,ASV_16,1966
193C,ASV_186,3
193C,ASV_1889,48
193C,ASV_19,33
193C,ASV_239,1557
193C,ASV_30,12
193C,ASV_371,6
193C,ASV_39,12
193C,ASV_4,25
193C,ASV_442,5
193C,ASV_448,4
193C,ASV_60,3
193C,ASV_79,26
193C,ASV_8,2464
193C,ASV_8545,30
193C,ASV_8736,20
193D,ASV_10497,12
193D,ASV_115,15
193D,ASV_145,11
193D,ASV_14857,1291
193D,ASV_16,4957
193D,ASV_1770,92
193D,ASV_178,8
193D,ASV_1889,132
193D,ASV_19,8
193D,ASV_2,51
193D,ASV_239,995
193D,ASV_2566,11
193D,ASV_30,8
193D,ASV_32,18
193D,ASV_39,135
193D,ASV_433,2
193D,ASV_4544,1
193D,ASV_55,4
193D,ASV_8,5445
193E,ASV_1,47
193E,ASV_10,749
193E,ASV_105,3
193E,ASV_113,9
193E,ASV_128,25
193E,ASV_139,18
193E,ASV_142,149
193E,ASV_145,5
193E,ASV_15,1615
193E,ASV_158,125
193E,ASV_16,28
193E,ASV_165,110
193E,ASV_176,95
193E,ASV_186,34
193E,ASV_19,109
193E,ASV_2,1314
193E,ASV_20,4
193E,ASV_206,35
193E,ASV_21,11
193E,ASV_217,48
193E,ASV_227,67
193E,ASV_233,11
193E,ASV_237,59
193E,ASV_242,55
193E,ASV_245,54
193E,ASV_248,52
193E,ASV_272,40
193E,ASV_288,27
193E,ASV_3,5
193E,ASV_301,30
193E,ASV_313,13
193E,ASV_315,25
193E,ASV_32,26
193E,ASV_320,24
193E,ASV_339,6
193E,ASV_366,15
193E,ASV_39,6
193E,ASV_396,11
193E,ASV_397,11
193E,ASV_406,10
193E,ASV_425,8
193E,ASV_426,8
193E,ASV_427,8
193E,ASV_428,8
193E,ASV_440,7
193E,ASV_45,24
193E,ASV_494,4
193E,ASV_5,8
193E,ASV_529,3
193E,ASV_57,877
193E,ASV_6,767
193E,ASV_78,127
193E,ASV_79,120
193E,ASV_80,32
193E,ASV_87,109
193E,ASV_88,370
193E,ASV_89,367
193E,ASV_9,10
193E,ASV_98,129
193F,ASV_10,411
193F,ASV_128,32
193F,ASV_139,30
193F,ASV_142,11
193F,ASV_15,820
193F,ASV_158,86
193F,ASV_159,30
193F,ASV_16,125
193F,ASV_165,40
193F,ASV_17,5
193F,ASV_176,20
193F,ASV_186,23
193F,ASV_19,4
193F,ASV_2,1846
193F,ASV_245,36
193F,ASV_272,10
193F,ASV_288,19
193F,ASV_3,4
193F,ASV_301,23
193F,ASV_32,75
193F,ASV_320,9
193F,ASV_339,3
193F,ASV_39,15
193F,ASV_397,10
193F,ASV_428,48
193F,ASV_444,1
193F,ASV_564,2
193F,ASV_565,7
193F,ASV_57,85
193F,ASV_58,46
193F,ASV_588,112
193F,ASV_6,1548
193F,ASV_680,43
193F,ASV_752,25
193F,ASV_78,67
193F,ASV_781,16
193F,ASV_79,897
193F,ASV_8,38
193F,ASV_80,8
193F,ASV_806,10
193F,ASV_813,9
193F,ASV_87,63
193F,ASV_88,318
193F,ASV_891,3
193F,ASV_914,1
193F,ASV_98,41
193G,ASV_10,152
193G,ASV_140,9
193G,ASV_15,123
193G,ASV_151,9
193G,ASV_158,11
193G,ASV_159,10
193G,ASV_17,4
193G,ASV_176,32
193G,ASV_19,20
193G,ASV_2,210
193G,ASV_206,20
193G,ASV_217,9
193G,ASV_236,3
193G,ASV_237,6
193G,ASV_248,6
193G,ASV_301,20
193G,ASV_392,5
193G,ASV_428,15
193G,ASV_442,2
193G,ASV_45,63
193G,ASV_57,5
193G,ASV_58,27
193G,ASV_6,55
193G,ASV_680,28
193G,ASV_79,750
193G,ASV_8,13
193G,ASV_869,4
193G,ASV_87,10
193G,ASV_88,19
193G,ASV_89,46
193G,ASV_98,38
193H,ASV_10,891
193H,ASV_139,4
193H,ASV_142,418
193H,ASV_147,77
193H,ASV_15,665
193H,ASV_16,425
193H,ASV_165,11
193H,ASV_17,6
193H,ASV_186,11
193H,ASV_19,4258
193H,ASV_2,1010
193H,ASV_217,21
193H,ASV_227,32
193H,ASV_236,8
193H,ASV_242,44
193H,ASV_258,11
193H,ASV_288,16
193H,ASV_3,21
193H,ASV_310,10
193H,ASV_313,30
193H,ASV_319,12
193H,ASV_32,210
193H,ASV_339,6
193H,ASV_358,88
193H,ASV_366,10
193H,ASV_371,3
193H,ASV_39,15
193H,ASV_406,24
193H,ASV_425,23
193H,ASV_45,93
193H,ASV_500,3
193H,ASV_564,14
193H,ASV_565,7
193H,ASV_57,975
193H,ASV_571,9
193H,ASV_579,7
193H,ASV_585,9
193H,ASV_588,252
193H,ASV_597,142
193H,ASV_6,929
193H,ASV_722,38
193H,ASV_741,28
193H,ASV_751,1
193H,ASV_78,90
193H,ASV_79,61
193H,ASV_8,316
193H,ASV_80,325
193H,ASV_820,4
193H,ASV_851,5
193H,ASV_87,95
193H,ASV_89,92
193H,ASV_98,10
1943B,ASV_1035,86
1943B,ASV_11188,26
1943B,ASV_128,437
1943B,ASV_13950,43
1943B,ASV_145,31
1943B,ASV_1457,5
1943B,ASV_150,88
1943B,ASV_15206,63
1943B,ASV_157,58
1943B,ASV_16158,26
1943B,ASV_16191,11
1943B,ASV_1657,8
1943B,ASV_1676,4
1943B,ASV_175,189
1943B,ASV_1752,1042
1943B,ASV_1775,6
1943B,ASV_18,24351
1943B,ASV_18196,8
1943B,ASV_1883,21
1943B,ASV_189,19
1943B,ASV_19,5
1943B,ASV_1965,51
1943B,ASV_2,44
1943B,ASV_201,3
1943B,ASV_202,18
1943B,ASV_210,467
1943B,ASV_234,571
1943B,ASV_2342,8
1943B,ASV_239,609
1943B,ASV_247,80
1943B,ASV_255,5
1943B,ASV_2550,1
1943B,ASV_258,76
1943B,ASV_2604,85
1943B,ASV_2646,1021
1943B,ASV_266,79
1943B,ASV_2702,2
1943B,ASV_2751,48
1943B,ASV_282,89
1943B,ASV_288,97
1943B,ASV_29,6
1943B,ASV_3,228
1943B,ASV_310,13
1943B,ASV_32,1190
1943B,ASV_339,2
1943B,ASV_342,102
1943B,ASV_3610,107
1943B,ASV_3716,3
1943B,ASV_38,8
1943B,ASV_3860,40
1943B,ASV_4037,9
1943B,ASV_40683,14
1943B,ASV_4206,653
1943B,ASV_443,194
1943B,ASV_444,9
1943B,ASV_4495,59
1943B,ASV_457,65
1943B,ASV_459,71
1943B,ASV_46864,18
1943B,ASV_472,7
1943B,ASV_4796,81
1943B,ASV_4894,8
1943B,ASV_49613,117
1943B,ASV_500,16
1943B,ASV_5014,508
1943B,ASV_5041,51
1943B,ASV_51,1023
1943B,ASV_57107,18
1943B,ASV_5774,13
1943B,ASV_5786,53
1943B,ASV_5828,36
1943B,ASV_5840,77
1943B,ASV_5968,3
1943B,ASV_6204,27
1943B,ASV_6227,50
1943B,ASV_63,4
1943B,ASV_635,124
1943B,ASV_655,87
1943B,ASV_67,5509
1943B,ASV_6712,17
1943B,ASV_684,12
1943B,ASV_691,28
1943B,ASV_70,49297
1943B,ASV_713,4
1943B,ASV_774,67
1943B,ASV_8,344
1943B,ASV_81,470
1943B,ASV_8560,124
1943B,ASV_9786,5
1943B,ASV_9846,21
1943C,ASV_104,50
1943C,ASV_11188,22
1943C,ASV_12527,34
1943C,ASV_128,169
1943C,ASV_135,2
1943C,ASV_13950,400
1943C,ASV_150,24
1943C,ASV_15206,97
1943C,ASV_157,41
1943C,ASV_16158,35
1943C,ASV_16174,19
1943C,ASV_16191,13
1943C,ASV_1657,19
1943C,ASV_175,66
1943C,ASV_1752,74
1943C,ASV_18,41542
1943C,ASV_18064,19
1943C,ASV_18196,15
1943C,ASV_1883,29
1943C,ASV_19,3
1943C,ASV_1965,29
1943C,ASV_2,41
1943C,ASV_201,4
1943C,ASV_202,24
1943C,ASV_2052,39
1943C,ASV_210,3460
1943C,ASV_234,363
1943C,ASV_239,152
1943C,ASV_247,29
1943C,ASV_253,7
1943C,ASV_2550,1
1943C,ASV_258,85
1943C,ASV_2604,42
1943C,ASV_2646,146
1943C,ASV_266,19
1943C,ASV_2751,13
1943C,ASV_282,33
1943C,ASV_288,329
1943C,ASV_3,11
1943C,ASV_310,11
1943C,ASV_32,641
1943C,ASV_339,1
1943C,ASV_342,28
1943C,ASV_3610,197
1943C,ASV_3639,17
1943C,ASV_3716,5
1943C,ASV_38,14
1943C,ASV_3860,9
1943C,ASV_3933,2
1943C,ASV_4028,17
1943C,ASV_4037,7
1943C,ASV_40683,4
1943C,ASV_4206,174
1943C,ASV_44,6
1943C,ASV_443,115
1943C,ASV_444,10
1943C,ASV_4495,9
1943C,ASV_457,28
1943C,ASV_459,18
1943C,ASV_46096,41
1943C,ASV_4796,94
1943C,ASV_4894,7
1943C,ASV_49613,743
1943C,ASV_500,38
1943C,ASV_5014,142
1943C,ASV_51,1772
1943C,ASV_57107,13
1943C,ASV_57141,555
1943C,ASV_5786,37
1943C,ASV_5840,30
1943C,ASV_60131,20
1943C,ASV_6181,7
1943C,ASV_6227,32
1943C,ASV_62854,32
1943C,ASV_62864,182
1943C,ASV_63,6
1943C,ASV_635,40
1943C,ASV_655,26
1943C,ASV_67,8208
1943C,ASV_6712,9
1943C,ASV_684,88
1943C,ASV_691,16
1943C,ASV_70,15205
1943C,ASV_71,4
1943C,ASV_713,7
1943C,ASV_774,19
1943C,ASV_8,265
1943C,ASV_81,1134
1943C,ASV_8560,19
1943C,ASV_8709,63
1943C,ASV_900,1
1943C,ASV_9786,9
1943D,ASV_10310,22
1943D,ASV_104,207
1943D,ASV_11188,41
1943D,ASV_11531,8
1943D,ASV_128,46
1943D,ASV_139,7
1943D,ASV_13950,589
1943D,ASV_150,22
1943D,ASV_15206,106
1943D,ASV_16,157
1943D,ASV_16158,53
1943D,ASV_16191,16
1943D,ASV_1657,8
1943D,ASV_16621,22
1943D,ASV_17,3
1943D,ASV_175,92
1943D,ASV_1752,38
1943D,ASV_1764,1
1943D,ASV_1775,9
1943D,ASV_18,40421
1943D,ASV_18196,19
1943D,ASV_18210,38
1943D,ASV_19,5
1943D,ASV_1965,16
1943D,ASV_2,286
1943D,ASV_202,56
1943D,ASV_2052,25
1943D,ASV_210,867
1943D,ASV_234,42
1943D,ASV_2342,13
1943D,ASV_239,202
1943D,ASV_255,6
1943D,ASV_258,53
1943D,ASV_2604,5
1943D,ASV_2646,45
1943D,ASV_266,15
1943D,ASV_2751,20
1943D,ASV_288,135
1943D,ASV_3,307
1943D,ASV_30,49
1943D,ASV_310,11
1943D,ASV_319,6
1943D,ASV_32,568
1943D,ASV_342,42
1943D,ASV_343,17
1943D,ASV_349,21
1943D,ASV_3610,202
1943D,ASV_3639,12
1943D,ASV_369,4
1943D,ASV_38,4
1943D,ASV_3860,2
1943D,ASV_3913,6
1943D,ASV_41460,472
1943D,ASV_4206,48
1943D,ASV_443,30
1943D,ASV_444,47
1943D,ASV_44785,14
1943D,ASV_4495,27
1943D,ASV_45,2
1943D,ASV_457,5
1943D,ASV_459,12
1943D,ASV_46096,48
1943D,ASV_46864,33
1943D,ASV_472,9
1943D,ASV_4796,111
1943D,ASV_4894,5
1943D,ASV_49613,174
1943D,ASV_500,40
1943D,ASV_5014,23
1943D,ASV_51,610
1943D,ASV_510,55
1943D,ASV_5828,6
1943D,ASV_5840,7
1943D,ASV_62849,589
1943D,ASV_62850,541
1943D,ASV_635,54
1943D,ASV_655,43
1943D,ASV_67,8805
1943D,ASV_681,44
1943D,ASV_691,37
1943D,ASV_70,5030
1943D,ASV_713,3
1943D,ASV_8,541
1943D,ASV_804,5
1943D,ASV_81,1521
1943D,ASV_8560,4
1943D,ASV_8709,58
1943D,ASV_905,2
1943D,ASV_9437,46
1943D,ASV_9846,32
1943E,ASV_10310,14
1943E,ASV_104,1282
1943E,ASV_107,16
1943E,ASV_11188,29
1943E,ASV_12527,25
1943E,ASV_128,131
1943E,ASV_139,19
1943E,ASV_13950,11
1943E,ASV_150,102
1943E,ASV_15206,90
1943E,ASV_157,42
1943E,ASV_16158,45
1943E,ASV_16174,11
1943E,ASV_16191,27
1943E,ASV_1624,16
1943E,ASV_1657,7
1943E,ASV_16621,16
1943E,ASV_17,3
1943E,ASV_175,829
1943E,ASV_1752,13
1943E,ASV_18,41639
1943E,ASV_18196,16
1943E,ASV_1883,37
1943E,ASV_1965,319
1943E,ASV_2,65
1943E,ASV_202,368
1943E,ASV_210,1913
1943E,ASV_221,5
1943E,ASV_234,89
1943E,ASV_2342,16
1943E,ASV_239,187
1943E,ASV_247,61
1943E,ASV_255,6
1943E,ASV_2550,2
1943E,ASV_258,165
1943E,ASV_2646,20
1943E,ASV_266,46
1943E,ASV_2702,6
1943E,ASV_2751,33
1943E,ASV_282,31
1943E,ASV_288,208
1943E,ASV_3,75
1943E,ASV_30,2925
1943E,ASV_310,32
1943E,ASV_319,16
1943E,ASV_32,3518
1943E,ASV_323,11
1943E,ASV_339,4
1943E,ASV_342,138
1943E,ASV_343,146
1943E,ASV_36,582
1943E,ASV_3610,183
1943E,ASV_3639,13
1943E,ASV_3716,17
1943E,ASV_38,2
1943E,ASV_4,62
1943E,ASV_4028,9
1943E,ASV_4037,5
1943E,ASV_4177,3
1943E,ASV_4206,79
1943E,ASV_433,52
1943E,ASV_44,9
1943E,ASV_443,183
1943E,ASV_444,38
1943E,ASV_4495,7
1943E,ASV_457,8
1943E,ASV_459,85
1943E,ASV_46096,58
1943E,ASV_4660,349
1943E,ASV_46864,27
1943E,ASV_472,12
1943E,ASV_4796,92
1943E,ASV_49613,407
1943E,ASV_500,15
1943E,ASV_5014,841
1943E,ASV_51,2526
1943E,ASV_62848,592
1943E,ASV_62852,506
1943E,ASV_62854,297
1943E,ASV_62884,100
1943E,ASV_635,183
1943E,ASV_67,8656
1943E,ASV_6712,9
1943E,ASV_681,2659
1943E,ASV_684,9
1943E,ASV_691,2
1943E,ASV_70,9149
1943E,ASV_713,10
1943E,ASV_7263,11
1943E,ASV_77,119
1943E,ASV_8,2444
1943E,ASV_804,1
1943E,ASV_81,50
1943E,ASV_825,5
1943E,ASV_8560,8
1943E,ASV_8709,43
1943E,ASV_9,1303
1943E,ASV_923,59
1943E,ASV_9786,8
1943E,ASV_9839,14
1943E,ASV_9846,41
1944C,ASV_1,60
1944C,ASV_10,12
1944C,ASV_100,46
1944C,ASV_10126,27
1944C,ASV_102,217
1944C,ASV_103,37
1944C,ASV_1035,50
